,Country,Year,Metric tons in thousands_x,Metric tons in thousands_y
1138,Asia and Oceania,1999,90928.91199999992,66600.59099999994
1139,Australia,1999,110.1600000000001,936.0850000000002
1140,Austria,1999,371.8139999999998,1566.0000000000005
1141,Azerbaijan,1999,0.0,0.5880000000000002
1142,BASIC,1999,40236.61999999998,306.71399999999994
1143,BRICS,1999,40240.81299999998,354.3940000000001
1144,Barbados,1999,0.7050000000000005,4.9920000000000035
1145,Belarus,1999,1.996999999999999,64.823
1146,Belgium,1999,4227.163000000001,5748.385000000007
1147,Belize,1999,0.23500000000000015,1.794000000000001
1148,Benin,1999,1.3919999999999997,0.6740000000000003
1149,BioTrade countries,1999,72883.68400000002,57669.07300000002
1150,Bolivia (Plurinational State of),1999,24.80499999999999,0.011
1151,Brazil,1999,144.6610000000001,61.259
1152,Bulgaria,1999,93.65500000000004,28.793000000000013
1153,CACM (Central American Common Market),1999,158.46100000000007,122.19199999999994
1154,CAN (Andean Community),1999,116.37500000000006,56.146999999999984
1155,CARICOM (Caribbean Community),1999,8.035999999999998,16.086000000000006
1156,CBD (Convention on Biological Diversity),1999,83260.845,75726.92999999998
1157,CEN-SAD (Community of Sahel-Saharan States),1999,388.4399999999996,91.23300000000006
1158,CIS (Commonwealth of Independent States),1999,6.227,113.07300000000001
1159,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),1999,83260.845,75726.45499999997
1160,COMESA (Common Market for Eastern and Southern Africa),1999,295.87899999999985,47.26400000000001
1161,Canada,1999,3605.983000000001,3356.934999999999
1162,Caribbean,1999,7.788,13.837000000000003
1163,Central America,1999,1852.783999999999,14578.972999999994
1164,Central and Southern Asia,1999,2133.42,18.744000000000003
1165,Chile,1999,54.897000000000006,14.285999999999992
1166,China,1999,37965.01200000001,229.97400000000002
1167,"China, Hong Kong SAR",1999,46013.917000000016,52395.59200000001
1168,"China, Macao SAR",1999,0.0,36.03599999999999
1169,"China, Taiwan Province of",1999,2221.2879999999986,1813.4319999999993
1170,Colombia,1999,64.79999999999997,14.364000000000003
1171,Costa Rica,1999,37.290000000000006,32.763
1172,Croatia,1999,13.084000000000005,17.240999999999996
1173,Cyprus,1999,0.0,14.373999999999999
1174,Czechia,1999,396.12299999999993,161.36
1175,Côte d'Ivoire,1999,1.1600000000000004,1.302000000000001
1176,Denmark,1999,737.1460000000001,522.6589999999999
1177,Developed economies: Asia,1999,710.8960000000003,6047.5530000000035
1178,Developed economies: Asia and Oceania,1999,849.7529999999997,7168.365000000005
1179,Developed economies: Oceania,1999,138.86,1120.813
1180,Developed regions (M49),1999,38576.97499999999,55399.07000000001
1181,Developing economies excluding China,1999,54954.236999999994,74344.95900000002
1182,Developing economies excluding LDCs,1999,92799.03200000004,74569.16599999998
1183,Developing economies: Asia,1999,90078.99699999994,59430.21799999997
1184,Developing economies: Asia and Oceania,1999,90079.15999999995,59432.22699999998
1185,Developing economies: Oceania,1999,0.14900000000000008,2.001999999999999
1186,Developing regions (M49),1999,92919.24900000004,74574.93099999998
1187,EAC (East African Community),1999,106.81600000000003,0.05600000000000004
1188,ECA (Economic Commission for Africa),1999,627.3789999999997,114.78700000000002
1189,ECA: Eastern Africa,1999,194.56799999999996,0.05600000000000004
1190,ECA: Island economies,1999,13.227999999999996,22.606999999999996
1191,ECA: Landlocked LDCs,1999,91.74200000000003,0.9190000000000006
1192,ECA: Landlocked countries,1999,91.74200000000003,0.9190000000000006
1193,ECA: Least developed countries,1999,120.20600000000005,5.779999999999993
1194,ECA: Mineral-rich countries,1999,54.60600000000002,5.097999999999995
1195,ECA: Non-oil LDCs,1999,120.11800000000004,5.779999999999993
1196,ECA: Non-oil Producing,1999,476.30900000000014,113.49400000000003
1197,ECA: North Africa,1999,285.25599999999986,85.07499999999999
1198,ECA: Oil producing economies,1999,151.089,1.3030000000000008
1199,ECA: Small island States,1999,1.212,22.606999999999996
1200,ECA: Southern Africa,1999,11.945000000000006,23.48
1201,ECA: West Africa,1999,132.59899999999996,6.1559999999999935
1202,ECLAC (Economic Commission for Latin America and the Caribbean),1999,2212.6929999999998,15027.914000000008
1203,ECLAC: Caribbean,1999,8.035999999999998,16.086000000000006
1204,ECLAC: Latin America,1999,2204.658000000001,15011.828000000001
1205,ECO (Economic Cooperation Organization),1999,125.46000000000001,205.87399999999994
1206,ECOWAS (Economic Community of West African States),1999,132.59899999999996,6.1559999999999935
1207,EFTA (European Free Trade Association),1999,786.1439999999998,1549.4770000000005
1208,EIEs (Emerging Industrial Economies) (UNIDO),1999,43323.53900000001,16864.950000000008
1209,ESCAP (Economic and Social Commission for Asia and the Pacific),1999,88606.10999999997,64757.78199999997
1210,ESCAP: Africa,1999,627.3789999999997,114.78700000000002
1211,ESCAP: Countries with special needs,1999,0.15000000000000008,2.5899999999999985
1212,ESCAP: East and North-East Asia (ENEA),1999,85385.434,60185.43200000003
1213,"ESCAP: East and North-East Asia, incl. the Russian Federation",1999,85389.63099999998,60233.11200000003
1214,ESCAP: Europe,1999,24345.461000000007,32761.289000000022
1215,ESCAP: High-income economies (World Bank),1999,47660.92300000001,61674.957999999984
1216,ESCAP: Landlocked developing countries,1999,0.001,0.5880000000000002
1217,ESCAP: Latin America,1999,2212.6929999999998,15027.914000000008
1218,ESCAP: Lower-middle-income economies (World Bank),1999,2341.2759999999994,339.38599999999974
1219,ESCAP: North and Central Asia,1999,4.202999999999999,48.26200000000003
1220,ESCAP: Other area,1999,105.699,77.05099999999995
1221,ESCAP: Pacific,1999,139.01300000000006,1122.817
1222,ESCAP: Pacific island developing economies (PIDE),1999,0.14900000000000008,2.001999999999999
1223,ESCAP: Small islands developing States,1999,101.65300000000003,598.6880000000006
1224,ESCAP: South and South-West Asia,1999,2258.4660000000013,223.67899999999995
1225,ESCAP: Upper-middle-income economies (World Bank),1999,38603.90699999996,2743.445999999997
1226,ESCWA (Economic and Social Commission for Western Asia),1999,362.5329999999998,162.1220000000001
1227,ESCWA: Arab countries,1999,390.94500000000005,162.1220000000001
1228,ESCWA: Maghreb,1999,202.66099999999992,74.4
1229,ESCWA: Mashreq,1999,86.00800000000002,17.875000000000004
1230,EU15 (European Union 1995 … 2004),1999,22339.656999999985,30247.410000000014
1231,EU25 (European Union 2004 … 2007),1999,23331.717999999986,31027.380000000005
1232,EU27 (European Union 2007 … 2013),1999,23427.172000000002,31101.181000000008
1233,EU28 (European Union 2013 … 2020),1999,23440.263000000006,31118.423000000013
1234,Eastern Africa,1999,206.51799999999992,23.534000000000013
1235,Eastern Asia,1999,87606.72699999997,61998.86000000007
1236,Eastern Europe,1999,664.5609999999999,756.9699999999998
1237,Eastern and South-Eastern Asia,1999,88425.72600000002,65176.434000000016
1238,Ecuador,1999,15.347000000000003,29.72000000000002
1239,Egypt,1999,82.512,10.675000000000008
1240,El Salvador,1999,40.074,27.64499999999999
1241,Emerging markets,1999,92881.74799999999,74841.61199999998
1242,Emerging markets: Africa,1999,200.19499999999994,10.675000000000008
1243,Emerging markets: America,1999,2015.9600000000005,14863.292000000005
1244,Emerging markets: Asia,1999,90069.02799999995,59383.13099999997
1245,Emerging markets: Europe and Kazakhstan,1999,596.5789999999997,584.5079999999998
1246,Estonia,1999,9.637999999999996,4.736999999999997
1247,Euro area,1999,21044.01299999999,27627.319000000003
1248,Europe,1999,24349.656000000014,32808.96700000001
1249,European Union (2020 …),1999,22740.53700000001,29212.733000000004
1250,Finland,1999,15.190000000000005,60.760999999999996
1251,France,1999,1069.9740000000006,4526.736999999998
1252,French Polynesia,1999,0.14900000000000008,2.001999999999999
1253,G-77 (Group of 77),1999,42169.13899999998,4191.6269999999995
1254,G20 (Group of Twenty),1999,80526.68700000002,70654.32400000008
1255,G7 (Group of Seven),1999,22592.10600000001,35911.081000000006
1256,G8 (Group of Eight),1999,22596.29900000001,35958.75100000002
1257,GCC (The Cooperation Council for the Arab States of the Gulf),1999,102.18800000000002,69.83500000000001
1258,GSTP (Global System of Trade Preferences among Developing Countries),1999,6136.788000000003,19661.640999999996
1259,GSTP: Africa,1999,412.47399999999965,85.75299999999999
1260,GSTP: Asia,1999,3648.0430000000006,4672.610999999999
1261,GSTP: Latin America,1999,2069.5419999999995,14890.474000000006
1262,Germany,1999,2343.628,6700.797999999997
1263,Ghana,1999,0.12500000000000003,0.001
1264,Greece,1999,306.3479999999999,43.46100000000002
1265,Grenada,1999,0.0,0.003
1266,Guatemala,1999,38.796,9.435000000000002
1267,Guyana,1999,0.0,0.0
1268,HIPCs (Heavily indebted poor countries) (IMF),1999,181.1889999999999,22.91199999999998
1269,High-income OECD members (World Bank),1999,39095.672999999995,56618.98100000004
1270,High-income developing economies,1999,89782.58100000002,73620.06899999993
1271,High-income economies (World Bank),1999,87566.49499999998,111786.57499999995
1272,High-income non OECD members (World Bank),1999,48470.829999999965,55167.60700000006
1273,Honduras,1999,10.325999999999995,15.005000000000003
1274,Hungary,1999,56.873999999999974,63.182000000000016
1275,IGAD (Intergovernmental Authority on Development),1999,174.72699999999995,0.05600000000000004
1276,Iceland,1999,0.5000000000000001,34.46999999999999
1277,India,1999,2126.944,15.475999999999988
1278,Industrialized economies (UNIDO),1999,87217.94799999995,112547.6639999999
1279,Iran (Islamic Republic of),1999,0.40600000000000025,0.34600000000000014
1280,Ireland,1999,1749.843,72.03600000000002
1281,Israel,1999,0.0,0.0
1282,Italy,1999,4390.305000000001,1308.5899999999988
1283,Jamaica,1999,1.2309999999999997,8.841999999999995
1284,Japan,1999,710.8960000000003,6047.5530000000035
1285,Jordan,1999,0.4420000000000003,7.0120000000000005
1286,Kenya,1999,98.815,0.04300000000000003
1287,"Korea, Republic of",1999,695.6189999999999,1476.286
1288,LAIA (Latin American Integration Association),1999,2056.523,14926.135000000006
1289,LAS (League of Arab States),1999,390.946,162.1220000000001
1290,LDCs (Least developed countries),1999,120.20600000000005,5.779999999999993
1291,LDCs: Africa,1999,120.20600000000005,5.779999999999993
1292,LDCs: Africa and Haiti,1999,120.20600000000005,5.779999999999993
1293,LIFDC (Low-income food-deficit countries) (FAO),1999,2371.306000000001,23.19299999999999
1294,LLDCs (Landlocked developing countries),1999,128.72400000000005,40.66000000000001
1295,LMMC (Like-Minded Megadiverse Countries),1999,42806.569,16923.654000000002
1296,Latin America and the Caribbean,1999,2212.6929999999998,15027.914000000008
1297,Latvia,1999,57.795000000000016,33.28300000000001
1298,Lebanon,1999,3.0499999999999976,0.18000000000000008
1299,Lithuania,1999,314.277,13.062999999999997
1300,Low-income developing economies,1999,115.851,5.564999999999993
1301,Low-income economies (World Bank),1999,109.53500000000003,4.890999999999999
1302,Lower-middle-income economies (World Bank),1999,2979.824000000003,483.483
1303,Luxembourg,1999,428.77500000000015,169.62499999999997
1304,MERCOSUR (Southern Common Market),1999,180.85199999999992,364.20099999999996
1305,MRU (Mano River Union),1999,1.1620000000000004,1.302000000000001
1306,Major net food-exporting economies,1999,30945.541999999994,48072.80400000008
1307,Major net food-importing economies,1999,99071.45099999996,80679.34299999995
1308,Malawi,1999,11.212000000000007,0.6660000000000003
1309,Malaysia,1999,241.5130000000001,1273.7239999999986
1310,Malta,1999,0.027000000000000017,24.162999999999993
1311,Mauritius,1999,0.13600000000000004,22.606999999999996
1312,Mexico,1999,1694.0659999999991,14455.002999999995
1313,Middle-income developing economies,1999,3020.7900000000022,949.2889999999996
1314,Morocco,1999,162.58399999999997,61.35200000000003
1315,NAFTA (North American Free Trade Agreement),1999,15071.644000000008,29876.75700000001
1316,Nagoya Protocol on Access and Benefit Sharing,1999,68556.80599999997,57442.64099999995
1317,Net food-exporting developed economies,1999,26382.70599999999,30702.722
1318,Net food-exporting developing economies,1999,5007.996,17470.812
1319,Net food-exporting economies,1999,31390.69700000002,48173.524000000005
1320,Net food-importing developed economies,1999,12194.277000000002,24696.353000000017
1321,Net food-importing developing economies,1999,87911.24600000004,57104.12000000001
1322,Net food-importing economies,1999,100105.51299999998,81800.471
1323,Netherlands,1999,4350.714,6488.753000000002
1324,New Zealand,1999,28.691,184.72299999999993
1325,Nicaragua,1999,21.650000000000006,0.8250000000000005
1326,North Macedonia,1999,6.714999999999995,12.804000000000013
1327,Northern Africa,1999,285.25599999999986,85.07499999999999
1328,Northern America,1999,13377.57400000001,15421.74999999999
1329,Northern America and Europe,1999,37727.22599999997,48230.70300000001
1330,Northern Europe,1999,3977.1930000000016,3552.1980000000017
1331,Norway,1999,40.20399999999999,393.257
1332,OAS (Organization of American States),1999,15590.264999999996,30449.65899999999
1333,OECD (Organisation for Economic Cooperation and Development),1999,40979.6,71293.28799999999
1334,OECS (Organisation of Eastern Caribbean States),1999,3.997999999999996,0.003
1335,OIC (Organisation of Islamic Cooperation),1999,948.2749999999994,2074.3809999999985
1336,OPEC (Organization of the Petroleum Exporting Countries),1999,269.695,111.82200000000013
1337,Oceania,1999,139.01300000000006,1122.817
1338,Oman,1999,0.45100000000000023,1.0560000000000005
1339,Panama,1999,10.315999999999997,36.49899999999999
1340,Paraguay,1999,5.417999999999999,26.340000000000014
1341,Peru,1999,11.431000000000003,12.063999999999993
1342,Philippines,1999,208.26299999999986,320.994
1343,Poland,1999,44.977000000000004,234.90100000000012
1344,Portugal,1999,184.63999999999993,174.26399999999984
1345,Romania,1999,1.8029999999999997,45.01
1346,Russian Federation,1999,4.201999999999999,47.67400000000004
1347,SAARC (South Asian Association for Regional Cooperation),1999,2133.011,18.389999999999997
