"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","OTH_DISP","Other disposal","2001","2001","TONNE","Tonnes","3","Thousands",,,445,,
"TUR","Turkey","OTH_DISP","Other disposal","2002","2002","TONNE","Tonnes","3","Thousands",,,418,,
"TUR","Turkey","OTH_DISP","Other disposal","2003","2003","TONNE","Tonnes","3","Thousands",,,487,,
"TUR","Turkey","OTH_DISP","Other disposal","2004","2004","TONNE","Tonnes","3","Thousands",,,257,,
"TUR","Turkey","OTH_DISP","Other disposal","2005","2005","TONNE","Tonnes","3","Thousands",,,331,"E","Estimated value"
"TUR","Turkey","OTH_DISP","Other disposal","2006","2006","TONNE","Tonnes","3","Thousands",,,317,,
"TUR","Turkey","OTH_DISP","Other disposal","2007","2007","TONNE","Tonnes","3","Thousands",,,248,"E","Estimated value"
"TUR","Turkey","OTH_DISP","Other disposal","2008","2008","TONNE","Tonnes","3","Thousands",,,287,,
"TUR","Turkey","OTH_DISP","Other disposal","2009","2009","TONNE","Tonnes","3","Thousands",,,203,"E","Estimated value"
"TUR","Turkey","OTH_DISP","Other disposal","2010","2010","TONNE","Tonnes","3","Thousands",,,178,,
"TUR","Turkey","OTH_DISP","Other disposal","2011","2011","TONNE","Tonnes","3","Thousands",,,170,"E","Estimated value"
"TUR","Turkey","OTH_DISP","Other disposal","2012","2012","TONNE","Tonnes","3","Thousands",,,138,,
"TUR","Turkey","OTH_DISP","Other disposal","2013","2013","TONNE","Tonnes","3","Thousands",,,136,"E","Estimated value"
"TUR","Turkey","OTH_DISP","Other disposal","2014","2014","TONNE","Tonnes","3","Thousands",,,20,,
"TUR","Turkey","OTH_DISP","Other disposal","2015","2015","TONNE","Tonnes","3","Thousands",,,15,"E","Estimated value"
"TUR","Turkey","OTH_DISP","Other disposal","2016","2016","TONNE","Tonnes","3","Thousands",,,1,,
"TUR","Turkey","OTH_DISP","Other disposal","2017","2017","TONNE","Tonnes","3","Thousands",,,1,"E","Estimated value"
"TUR","Turkey","OTH_DISP","Other disposal","2018","2018","TONNE","Tonnes","3","Thousands",,,0.54,,
"TUR","Turkey","OTH_DISP","Other disposal","2019","2019","TONNE","Tonnes","3","Thousands",,,0.544,"E","Estimated value"
"COL","Colombia","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,5526.016,,
"COL","Colombia","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,6154.699,,
"COL","Colombia","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,8329.031,,
"COL","Colombia","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,8498.481,,
"COL","Colombia","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,10432.021,,
"COL","Colombia","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,8394.485,,
"COL","Colombia","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,9158.252,,
"COL","Colombia","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,8285,,
"COL","Colombia","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,8555.14,,
"COL","Colombia","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,8555.272,,
"COL","Colombia","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,9744.96,"B; I","Break; Incomplete data"
"COL","Colombia","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,11032.466,"B; I","Break; Incomplete data"
"COL","Colombia","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,10007.422,"B; I","Break; Incomplete data"
"COL","Colombia","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,10872.524,"B","Break"
"COL","Colombia","OTH_DISP","Other disposal","2005","2005","TONNE","Tonnes","3","Thousands",,,2057.074,,
"COL","Colombia","OTH_DISP","Other disposal","2006","2006","TONNE","Tonnes","3","Thousands",,,1428.391,,
"COL","Colombia","OTH_DISP","Other disposal","2007","2007","TONNE","Tonnes","3","Thousands",,,824.962,,
"COL","Colombia","OTH_DISP","Other disposal","2008","2008","TONNE","Tonnes","3","Thousands",,,655.547,,
"COL","Colombia","OTH_DISP","Other disposal","2009","2009","TONNE","Tonnes","3","Thousands",,,841.42,,
"COL","Colombia","OTH_DISP","Other disposal","2010","2010","TONNE","Tonnes","3","Thousands",,,585.705,,
"COL","Colombia","OTH_DISP","Other disposal","2011","2011","TONNE","Tonnes","3","Thousands",,,527.79,,
"COL","Colombia","OTH_DISP","Other disposal","2012","2012","TONNE","Tonnes","3","Thousands",,,711.133,,
"COL","Colombia","OTH_DISP","Other disposal","2013","2013","TONNE","Tonnes","3","Thousands",,,589.366,,
"COL","Colombia","OTH_DISP","Other disposal","2014","2014","TONNE","Tonnes","3","Thousands",,,589.366,,
"COL","Colombia","OTH_DISP","Other disposal","2015","2015","TONNE","Tonnes","3","Thousands",,,222.884,,
"COL","Colombia","OTH_DISP","Other disposal","2016","2016","TONNE","Tonnes","3","Thousands",,,268.328,"B; I","Break; Incomplete data"
"COL","Colombia","OTH_DISP","Other disposal","2017","2017","TONNE","Tonnes","3","Thousands",,,320.129,"B; I","Break; Incomplete data"
"COL","Colombia","OTH_DISP","Other disposal","2018","2018","TONNE","Tonnes","3","Thousands",,,235.217,"B","Break"
"LVA","Latvia","LANDFILL","Landfill","1995","1995","TONNE","Tonnes","3","Thousands",,,456.79,"E","Estimated value"
"LVA","Latvia","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,475.96,"E","Estimated value"
"LVA","Latvia","LANDFILL","Landfill","1997","1997","TONNE","Tonnes","3","Thousands",,,506.3,"E","Estimated value"
"LVA","Latvia","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,536.64,"E","Estimated value"
"LVA","Latvia","LANDFILL","Landfill","1999","1999","TONNE","Tonnes","3","Thousands",,,566.98,"E","Estimated value"
"LVA","Latvia","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,597.32,"E","Estimated value"
"LVA","Latvia","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,627.66,"E","Estimated value"
"LVA","Latvia","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,657.48,"B","Break"
"LVA","Latvia","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,578.86,,
"LVA","Latvia","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,600.6,,
"LVA","Latvia","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,561,,
"LVA","Latvia","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,670,,
"LVA","Latvia","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,735.06,,
"LVA","Latvia","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,704.75,,
"LVA","Latvia","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,694.14,,
"LVA","Latvia","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,616.55,,
"LVA","Latvia","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,530.96,,
"LVA","Latvia","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,515.94,,
"LVA","Latvia","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,521,,
"LVA","Latvia","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,515,,
"LVA","Latvia","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,494,,
"LVA","Latvia","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,515.714,,
"LVA","Latvia","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,517.859,,
"LVA","Latvia","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,462.358,,
"LVA","Latvia","LANDFILL","Landfill","2019","2019","TONNE","Tonnes","3","Thousands",,,481.628,,
"PRT","Portugal","OTH_DISP","Other disposal","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2011","2011","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"PRT","Portugal","OTH_DISP","Other disposal","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"CHN","China (People's Republic of)","OTH_DISP","Other disposal","2011","2011","TONNE","Tonnes","3","Thousands",,,4266,"I","Incomplete data"
"CHN","China (People's Republic of)","OTH_DISP","Other disposal","2012","2012","TONNE","Tonnes","3","Thousands",,,3930,"I","Incomplete data"
"CRI","Costa Rica","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,686,"I","Incomplete data"
"CRI","Costa Rica","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,748,"I","Incomplete data"
"CRI","Costa Rica","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,860,"I","Incomplete data"
"CRI","Costa Rica","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,903,"I","Incomplete data"
"CRI","Costa Rica","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,949,"I","Incomplete data"
"CRI","Costa Rica","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,1813,"B","Break"
"CRI","Costa Rica","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,988.4,"B","Break"
"CRI","Costa Rica","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,1043.5,,
"CRI","Costa Rica","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,1296.2,,
"CRI","Costa Rica","LANDFILL","Landfill","2019","2019","TONNE","Tonnes","3","Thousands",,,1162,,
"CRI","Costa Rica","OTH_DISP","Other disposal","2010","2010","TONNE","Tonnes","3","Thousands",,,226,"I","Incomplete data"
"CRI","Costa Rica","OTH_DISP","Other disposal","2011","2011","TONNE","Tonnes","3","Thousands",,,249,"I","Incomplete data"
"CRI","Costa Rica","OTH_DISP","Other disposal","2012","2012","TONNE","Tonnes","3","Thousands",,,255,"I","Incomplete data"
"CRI","Costa Rica","OTH_DISP","Other disposal","2013","2013","TONNE","Tonnes","3","Thousands",,,263,"I","Incomplete data"
"CRI","Costa Rica","OTH_DISP","Other disposal","2014","2014","TONNE","Tonnes","3","Thousands",,,268,"I","Incomplete data"
"CRI","Costa Rica","OTH_DISP","Other disposal","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"CRI","Costa Rica","OTH_DISP","Other disposal","2016","2016","TONNE","Tonnes","3","Thousands",,,156.2,,
"CRI","Costa Rica","OTH_DISP","Other disposal","2017","2017","TONNE","Tonnes","3","Thousands",,,119.8,,
"CRI","Costa Rica","OTH_DISP","Other disposal","2018","2018","TONNE","Tonnes","3","Thousands",,,104.8,,
"CRI","Costa Rica","OTH_DISP","Other disposal","2019","2019","TONNE","Tonnes","3","Thousands",,,90.5,,
"IND","India","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,21394.077,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,0.39,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,0.47,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,0.21,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,0.01,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,0.02,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,0.19,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,0.16,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,0.01,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,1.68,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,0.01,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,0.26,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,0.192,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,0.151,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2018","2018","TONNE","Tonnes","3","Thousands",,,0.003,,
"LTU","Lithuania","INCINERATION_WITHOUT","Incineration without energy recovery","2019","2019","TONNE","Tonnes","3","Thousands",,,0.006,,
"LTU","Lithuania","LANDFILL","Landfill","1995","1995","TONNE","Tonnes","3","Thousands",,,1546,,
"LTU","Lithuania","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,1445,,
"LTU","Lithuania","LANDFILL","Landfill","1997","1997","TONNE","Tonnes","3","Thousands",,,1510,,
"LTU","Lithuania","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,1578,,
"LTU","Lithuania","LANDFILL","Landfill","1999","1999","TONNE","Tonnes","3","Thousands",,,1236,"B","Break"
"LTU","Lithuania","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,1208.72,,
"LTU","Lithuania","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,1168.9,,
"LTU","Lithuania","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,1118.82,"E","Estimated value"
"LTU","Lithuania","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,1135.7,,
"LTU","Lithuania","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,1152.57,,
"LTU","Lithuania","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,1173.58,,
"LTU","Lithuania","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,1211.35,,
"LTU","Lithuania","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,1245.09,,
"LTU","Lithuania","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,1236.87,,
"LTU","Lithuania","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,1092.78,,
"LTU","Lithuania","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,1078.71,,
"LTU","Lithuania","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,1033.58,,
"LTU","Lithuania","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,970.56,,
"LTU","Lithuania","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,798.33,,
"LTU","Lithuania","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,747.521,,
"LTU","Lithuania","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,702.127,,
